obj1 1413811900 129160044 /map 5.31 5.55 0.9 0 0 0 1
obj2 1413811900 129160044 /map 4.20 5.55 0.9 0 0 0 1
obj3 1413811900 129160044 /map 4.20 5.05 0.9 0 0 0 1
obj4 1413811900 129160044 /map 4.81 5.40 0.9 0 0 0 1

